"大分类","小分类","语言","名字","更新时间","下载地址","SHA1","大小"
"操作系统","Windows Server 2008","多国(语言包)","Windows Server 2008 with Service Pack 2 Global Language Pack (x86) - DVD (Dutch, Italian, Portuguese-Portugal, Russian, Swedish)","2009-06-16","ed2k://|file|nl_it_pp_ru_sv_windows_server_2008_global_language_pack_with_sp2_x86_dvd_x15-51202.iso|328505344|230BC2E145EE4CD279107AD66B798328|/","D81F58DABF0F0148C122700B1AC7987A2AA1E975","313.29MB"
"操作系统","Windows Server 2008","多国(语言包)","Windows Server 2008 with Service Pack 2 Global Language Pack (x86) - DVD (Multiple Languages - See Details)","2009-06-16","ed2k://|file|ar_bg_de_el_et_fi_he_hr_lt_lv_no_ro_sk_sl_sr_th_uk_windows_server_2008_with_sp2_global_language_pack_x86_dvd_x15-51205.iso|1042700288|30ED13792C4504AC98393F30D420BEF4|/","87C89870B43EA8C15D6F7BC0238589202A97A0F4","994.4MB"
"操作系统","Windows Server 2008","多国(语言包)","Windows Server 2008 with Service Pack 2 Language Pack (ia64) - DVD (English, French, German, Spanish)","2009-05-11","ed2k://|file|en_fr_de_es_windows_server_2008_sp2_language_pack_ia64_dvd_342428.iso|322701312|20A950C8050A218BAC189C93A7FD53BE|/","D35B3E73E3C2391F976D0417426F2B0D5C700C2E","307.75MB"
"操作系统","Windows Server 2008","多国(语言包)","Windows Server 2008 with Service Pack 2 Language Pack (x64) - DVD (English, French, German, Spanish)","2009-05-11","ed2k://|file|en_fr_de_es_windows_server_2008_sp2_language_pack_x64_dvd_342427.iso|417902592|1EC79060B420DDC92E8AC798E90CBAE8|/","5EBF48DCB2FB72355546A5F03EBDF75FC4F3E9E2","398.54MB"
"操作系统","Windows Server 2008","多国(语言包)","Windows Server 2008 with Service Pack 2 Language Pack (x86) - DVD (English, French, German, Spanish)","2009-05-11","ed2k://|file|en_fr_de_es_windows_server_2008_sp2_language_pack_x86_dvd_342426.iso|373798912|ABF69B56A2AEAB5F5C7CF3F974D876BA|/","73D356DD98BFA95A74E9BA897848FD52BF1FD2B8","356.48MB"
"操作系统","Windows Server 2008 R2","中文 - 简体","Windows Server 2008 R2 HPC Edition (x64) - DVD (Chinese-Simplified)","2010-07-30","ed2k://|file|cn_windows_server_2008_r2_hpc_x64_dvd_552764.iso|2959194112|1941C1937261AB4F6F9A28F86FE3DAC0|/","A3B0EA961B3A297F3390E7DA17CCF2E530802F31","2.76GB"
"操作系统","Windows Server 2008 R2","中文 - 简体","Windows Server 2008 R2 HPC Edition with Service Pack 1 (x64) - DVD (Chinese-Simplified)","2011-06-29","ed2k://|file|cn_windows_server_2008_r2_hpc_edition_with_service_pack_1_x64_dvd_700632.iso|3071051776|7FDEE0F7A49FC63148D4DE580D803742|/","DE67458765B5A7A16E63E089C7E2493C8C0F4E33","2.86GB"
"操作系统","Windows Server 2008 R2","中文 - 简体","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (Chinese-Simplified)","2009-08-31","ed2k://|file|cn_windows_server_2008_r2_standard_enterprise_datacenter_web_x64_dvd_x15-50360.iso|3270336512|994401AF40CF454135F4F9510829405D|/","7C17D854640EDDBF080390F3EFBF108F43BA7F09","3.05GB"
"操作系统","Windows Server 2008 R2","中文 - 简体","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1 (x64) - DVD (Chinese-Simplified)","2011-02-21","ed2k://|file|cn_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_x64_dvd_617598.iso|3368839168|D282F613A80C2F45FF23B79212A3CF67|/","38BFF8DA3BEAA742ECA54A6F584403BD253444B5","3.14GB"
"操作系统","Windows Server 2008 R2","中文 - 简体","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1, VL Build (x64) - DVD (Chinese-Simplified)","2011-02-21","ed2k://|file|cn_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_vl_build_x64_dvd_617396.iso|3368962048|7C210CAC37A05F459758BCC1F4478F9E|/","A92C97C38EF6ED5F827637179052AD218900377A","3.14GB"
"操作系统","Windows Server 2008 R2","中文 - 简体","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, VL Build (x64) - DVD (Chinese-Simplified)","2009-08-23","ed2k://|file|cn_windows_server_2008_r2_standard_enterprise_datacenter_web_vl_build_x64_dvd_x15-59777.iso|3270465536|1C7FDB37C0CEC1765A52CD49B2227CBE|/","7014D81CD17EE40E9A2A6F48D864B9CD2B6A3730","3.05GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 for Itanium Based Systems (ia64) - DVD (English)","2009-08-14","ed2k://|file|en_windows_server_2008_r2_for_itanium_based_systems_ia64_dvd_x15-50378.iso|2489421824|772964D4E801F21EF075AEACE9D63DF5|/","52520C7EF2E7BC1075C18C52F4FDCE660F9E3945","2.32GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (English)","2009-08-31","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_web_x64_dvd_x15-50365.iso|2996783104|4B3D1AF9AE2A509D3DD3FA85DEE63718|/","A548D6743129F2A02C907D2758773A1F6BB1BCD7","2.79GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (English)","2009-08-14","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_and_web_x64_dvd_x15-59754.iso|2996799488|FCE88D8EE4D5B523B99FA0EDFB4E1775|/","AD855EA913AAEC3F1D0E1833C1AEF7A0DE326B0A","2.79GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1 (x64) - DVD (English)","2011-02-16","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_x64_dvd_617601.iso|3166584832|C6B85CF761994A600FFD652B78D04C5B|/","D3FD7BF85EE1D5BDD72DE5B2C69A7B470733CD0A","2.95GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1, VL Build (x64) - DVD (English)","2011-02-16","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_vl_build_x64_dvd_617403.iso|3166720000|54056D959F64770EB5E0A7B1FB6A0BE2|/","7E7E9425041B3328CCF723A0855C2BC4F462EC57","2.95GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, Retail Build (ia64) - DVD (English)","2009-08-31","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_web_retail_build_ia64_dvd_x15-50378.iso|2489421824|772964D4E801F21EF075AEACE9D63DF5|/","52520C7EF2E7BC1075C18C52F4FDCE660F9E3945","2.32GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, Retail Build (x64) - DVD (English)","2009-08-31","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_web_retail_build_x64_dvd_x15-50365.iso|2996783104|4B3D1AF9AE2A509D3DD3FA85DEE63718|/","A548D6743129F2A02C907D2758773A1F6BB1BCD7","2.79GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, Retail Version (ia64) - DVD (English)","2009-08-31","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_web_retail_ia64_dvd_x15-50378.iso|2489421824|772964D4E801F21EF075AEACE9D63DF5|/","52520C7EF2E7BC1075C18C52F4FDCE660F9E3945","2.32GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, Retail Version (x64) - DVD (English)","2009-08-31","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_web_retail_x64_dvd_x15-50365.iso|2996783104|4B3D1AF9AE2A509D3DD3FA85DEE63718|/","A548D6743129F2A02C907D2758773A1F6BB1BCD7","2.79GB"
"操作系统","Windows Server 2008 R2","英语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, VL Build (x64) - DVD (English)","2009-08-14","ed2k://|file|en_windows_server_2008_r2_standard_enterprise_datacenter_web_vl_build_x64_dvd_x15-59754.iso|2996799488|FCE88D8EE4D5B523B99FA0EDFB4E1775|/","AD855EA913AAEC3F1D0E1833C1AEF7A0DE326B0A","2.79GB"
"操作系统","Windows Server 2008 R2","中文 - 香港","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1 (x64) - DVD (Chinese-Hong Kong SAR)","2011-02-22","ed2k://|file|hk_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_x64_dvd_617586.iso|3323230208|EB0963AB03E1FAB5DCB199D63A8211B9|/","F211DA81EDF1B929F01B5A0415D84005F2B2E130","3.09GB"
"操作系统","Windows Server 2008 R2","中文 - 香港","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1, VL Build (x64) - DVD (Chinese-Hong Kong SAR)","2011-02-22","ed2k://|file|hk_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_vl_build_x64_dvd_617386.iso|3323379712|5F2882F2F5738B58023FB04B78F2CF4B|/","C0F9E24E1C71CB931718C3E256989C172B8E9BD4","3.1GB"
"操作系统","Windows Server 2008 R2","中文 - 台湾","Windows Server 2008 R2 Language Pack (x64) – DVD (Chinese-Taiwan)","2009-08-14","ed2k://|file|tw_windows_server_2008_r2_language_pack_x64_dvd_x16-01921.iso|76113920|7D72E6D384C1CC96ABFC2AB8A4C07898|/","25A5687634BACF9A11E2C95304EA6958EC808623","72.59MB"
"操作系统","Windows Server 2008 R2","中文 - 台湾","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (Chinese-Taiwan)","2009-08-21","ed2k://|file|tw_windows_server_2008_r2_standard_enterprise_datacenter_web_x64_dvd_x15-59809.iso|3227648000|A8B268AF0C47FEF383CC055DFCE898B9|/","9C2FEB39661AC7FABBCE13214AB0ADAEE97D0E4F","3.01GB"
"操作系统","Windows Server 2008 R2","中文 - 台湾","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1 (x64) - DVD (Chinese-Taiwan)","2011-02-22","ed2k://|file|tw_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_x64_dvd_617595.iso|3326828544|E97AB3A9E6456D98F72B0CD2D066A416|/","39B0C55C9CD3EBDF545CA7B940B5F20957D0986D","3.1GB"
"操作系统","Windows Server 2008 R2","中文 - 台湾","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web with Service Pack 1, VL Build (x64) - DVD (Chinese-Taiwan)","2011-02-22","ed2k://|file|tw_windows_server_2008_r2_standard_enterprise_datacenter_and_web_with_sp1_vl_build_x64_dvd_617405.iso|3326971904|31D25BA04A7E128D1E14CE4D1564D8DE|/","D4479C479500990E403754B04281205DDA43A4A3","3.1GB"
"操作系统","Windows Server 2008 R2","中文 - 台湾","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, VL Build (x64) - DVD (Chinese-Taiwan)","2009-08-21","ed2k://|file|tw_windows_server_2008_r2_standard_enterprise_datacenter_web_vl_build_x64_dvd_x15-59809.iso|3227648000|A8B268AF0C47FEF383CC055DFCE898B9|/","9C2FEB39661AC7FABBCE13214AB0ADAEE97D0E4F","3.01GB"
"操作系统","Windows Server 2008 R2","德语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (German)","2009-08-14","ed2k://|file|de_windows_server_2008_r2_standard_enterprise_datacenter_and_web_x64_dvd_x15-59762.iso|3104751616|6C1C996001AEF66EAA8EFE6FE3734B2A|/","F649129775034C41F559853FFF87B1304AB46964","2.89GB"
"操作系统","Windows Server 2008 R2","德语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, VL Build (x64) - DVD (German)","2009-08-14","ed2k://|file|de_windows_server_2008_r2_standard_enterprise_datacenter_web_vl_build_x64_dvd_x15-59762.iso|3104751616|6C1C996001AEF66EAA8EFE6FE3734B2A|/","F649129775034C41F559853FFF87B1304AB46964","2.89GB"
"操作系统","Windows Server 2008 R2","意大利语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (Italian)","2009-08-14","ed2k://|file|it_windows_server_2008_r2_standard_enterprise_datacenter_and_web_x64_dvd_x15-59785.iso|3092619264|E5A4921643CAD74D4C4ECD9A428D035F|/","375C18DFA37B6BE14F8C0DB5E5DA2AF7A24A18A0","2.88GB"
"操作系统","Windows Server 2008 R2","意大利语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, VL Build (x64) - DVD (Italian)","2009-08-14","ed2k://|file|it_windows_server_2008_r2_standard_enterprise_datacenter_web_vl_build_x64_dvd_x15-59785.iso|3092619264|E5A4921643CAD74D4C4ECD9A428D035F|/","375C18DFA37B6BE14F8C0DB5E5DA2AF7A24A18A0","2.88GB"
"操作系统","Windows Server 2008 R2","韩语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web (x64) - DVD (Korean)","2009-08-28","ed2k://|file|ko_windows_server_2008_r2_standard_enterprise_datacenter_web_x64_dvd_x15-59797.iso|3170244608|A329B85664FA6D0B409AC420F1902548|/","1EDB00EDF258BDE27209BAEADA53E517ED950C2E","2.95GB"
"操作系统","Windows Server 2008 R2","韩语","Windows Server 2008 R2 Standard, Enterprise, Datacenter, and Web, VL Build (x64) - DVD (Korean)","2009-08-28","ed2k://|file|ko_windows_server_2008_r2_standard_enterprise_datacenter_web_vl_build_x64_dvd_x15-59797.iso|3170244608|A329B85664FA6D0B409AC420F1902548|/","1EDB00EDF258BDE27209BAEADA53E517ED950C2E","2.95GB"
"操作系统","Windows Server 2008 R2","多国(语言包)","Microsoft HPC Pack 2008 R2 Enterprise (x64) - DVD (Chinese-Simplified, English, Japanese)","2010-07-30","ed2k://|file|cn_en_ja_windows_server_2008_r2_enterprise_hpc_x64_dvd_552741.iso|1436280832|764D2E072F1C018AC20FDF80B6373541|/","9BA33A4438FD30019A3174A7DC030BECF0FB3100","1.34GB"
"操作系统","Windows Server 2008 R2","多国(语言包)","Microsoft HPC Pack 2008 R2 with Service Pack 2 (x86 and x64) - DVD (Chinese-Simplified, English, and Japanese)","2011-06-29","ed2k://|file|mu_microsoft_hpc_pack_2008_r2_with_service_pack_2_x86_x64_dvd_709909.iso|1003403264|63FB57138627683A65C9ACEF71F42BEA|/","9123DA843E25EEF522533530CAB874EC8CF92FCB","956.92MB"
"操作系统","Windows Server 2008 R2","多国(语言包)","Windows Server 2008 R2 Language Pack (ia64) – DVD (Chinese-Simplified, English, French, German, Japanese, and Korean)","2009-08-14","ed2k://|file|cn_en_fr_de_ja_ko_windows_server_2008_r2_language_pack_ia64_dvd_x15-90637.iso|467386368|5A5B653B0F7D8960C578339C79456EC8|/","3CCA45259F03C96CC55EF81CEFC3783B3E116421","445.73MB"
"操作系统","Windows Server 2008 R2","多国(语言包)","Windows Server 2008 R2 Language Pack (x64) – DVD (Multiple Languages)","2009-08-14","ed2k://|file|mu_windows_server_2008_r2_language_pack_x64_dvd_x15-90636.iso|2490892288|3BEB808E88B84C8A16A0F1272C710AA7|/","9791594631ADF24BE12E87CCC274E13F60890D26","2.32GB"
"操作系统","Windows Server 2008 R2","多国(语言包)","Windows Server 2008 R2 Service Pack 1 Language Pack (ia64) - DVD (Multilanguage)","2011-02-16","ed2k://|file|mu_windows_server_2008_r2_sp1_language_pack_ia64_dvd_619613.iso|533690368|8CA869813ABD53441AB5496BC7470FEB|/","CE422496FD7596BF22827B1BAA71EABE19906C2A","508.97MB"
"操作系统","Windows Server 2008 R2","多国(语言包)","Windows Server 2008 R2 Service Pack 1 Language Pack (x64) - DVD (Multilanguage)","2011-02-16","ed2k://|file|mu_windows_server_2008_r2_sp1_language_pack_x64_dvd_619614.iso|2935293952|20DD0ED551338EE2208AC2BCA8469497|/","79A25EDAAE853E1C78E7AB984D40ACFF0E53BD19","2.73GB"
"操作系统","Windows Server 2012","中文 - 简体","Microsoft Hyper-V Server 2012 (x64) - DVD (Chinese-Simplified)","2012-09-04","ed2k://|file|cn_microsoft_hyper-v_server_2012_x64_dvd_915786.iso|1906923520|E6F271BBB320C43362C4FAB653AA9599|/","43D42D1C1D9C782D64815D9814C3653C66E733F7","1.78GB"
"操作系统","Windows Server 2012","中文 - 简体","Windows Server 2012 (x64) - DVD (Chinese-Simplified)","2012-09-04","ed2k://|file|cn_windows_server_2012_x64_dvd_915588.iso|3826081792|6A56281311F9FE6973F66CF36E2F50BE|/","BA658A9875DA5F02869B6B205B3D8EE26160FE0F","3.56GB"
"操作系统","Windows Server 2012","中文 - 简体","Windows Server 2012 Storage Server and Foundation (x64) - DVD (Chinese-Simplified)","2012-09-04","ed2k://|file|cn_windows_server_2012_storage_server_and_foundation_x64_dvd_916117.iso|3694643200|2F727F6199870ED1A3865EF864FBF0C8|/","FE4C5D2A85BC370002D737B2DE066702DD49E52B","3.44GB"
"操作系统","Windows Server 2012","中文 - 简体","Windows Server 2012 VL (x64) - DVD (Chinese-Simplified)","2012-09-04","ed2k://|file|cn_windows_server_2012_vl_x64_dvd_917962.iso|3827054592|2F40F8D0D60B86E9FFA551624D5A5257|/","C02CE28DCBE0CC745EA1035EB051A0EF02C0164F","3.56GB"
"操作系统","Windows Server 2012","英语","Microsoft Hyper-V Server 2012 (x64) - DVD (English)","2012-09-04","ed2k://|file|en_microsoft_hyper-v_server_2012_x64_dvd_915600.iso|1777246208|294FA6B4D6AA2B2987BE49F6C3EF52F7|/","A29C8155B8EE80FBB1BF6CE1C627C633BC639558","1.66GB"
"操作系统","Windows Server 2012","英语","Windows Server 2012 (x64) - DVD (English)","2012-09-04","ed2k://|file|en_windows_server_2012_x64_dvd_915478.iso|3695179776|23100A132BF5491DBD7F3D25B8765BDD|/","D09E752B1EE480BC7E93DFA7D5C3A9B8AAC477BA","3.44GB"
"操作系统","Windows Server 2012","英语","Windows Server 2012 VL (x64) - DVD (English)","2012-09-04","ed2k://|file|en_windows_server_2012_vl_x64_dvd_917758.iso|3694114816|AE62DB062FD9D433750F54F4518AF4C5|/","063BC26ED45C50D3745CCAD52DD7B3F3CE13F36D","3.44GB"
"操作系统","Windows Server 2012","多国(语言包)","Windows Server 2012 Language Pack (x64) - DVD (Multiple Languages)","2012-09-04","ed2k://|file|mu_windows_server_2012_language_pack_x64_dvd_917551.iso|1808019456|FCFA5E74E3FE24BF83152B8C92A0F4C1|/","7649170854669DF9CB47907EC819FA541807E927","1.68GB"
"操作系统","Windows Server 2012 Essentials","中文 - 简体","Client Restore Disc: Windows Server 2012 Essentials (x86 and x64) - CD (Chinese-Simplified)","2012-10-09","ed2k://|file|cn_client_restore_disc_windows_server_2012_essentials_x86_x64_cd_1022295.iso|598462464|CF263401CF6467974D304A974CF0E632|/","8BD8AA2F16ACACE9C8064FF4DE538B2A5091C763","570.74MB"
"操作系统","Windows Server 2012 Essentials","中文 - 简体","Server Install Disc: Windows Server 2012 Essentials (x64) - DVD (Chinese-Simplified)","2012-10-09","ed2k://|file|cn_server_install_disc_windows_server_2012_essentials_x64_dvd_1022276.iso|4429121536|423CDC84FA0629995968D3135B249533|/","76F247B2DAC27CA2E9BC5DBE7FA103C959A84FAF","4.12GB"
"操作系统","Windows Server 2012 R2","中文 - 简体","Microsoft Hyper-V Server 2012 R2 (x64) - DVD (Chinese-Simplified)","2013-09-09","ed2k://|file|cn_microsoft_hyper-v_server_2012_r2_x64_dvd_2708277.iso|2144010240|3BB6E1FB513204D8D2C6991B14B35D9B|/","E99AC484042B38126B8292C996114DE994712365","2GB"
"操作系统","Windows Server 2012 R2","中文 - 简体","Windows Server 2012 R2 (x64) - DVD (Chinese-Simplified)","2013-09-09","ed2k://|file|cn_windows_server_2012_r2_x64_dvd_2707961.iso|4413020160|010CD94AD1F2951567646C99580DD595|/","8F9A21C80B80D861E59F69D140E7F66E4C49289F","4.11GB"
"操作系统","Windows Server 2012 R2","中文 - 简体","Windows Server 2012 R2 VL (x64) - DVD (Chinese-Simplified)","2013-10-17","ed2k://|file|cn_windows_server_2012_r2_vl_x64_dvd_2979220.iso|4453249024|1F71685C7E33ED30FDC439C7FE0E4E5A|/","E7D0944E7F7FB1977AEECA3C5DE65E01BC07DF3D","4.15GB"
"操作系统","Windows Server 2012 R2","英语","Microsoft Hyper-V Server 2012 R2 (x64) - DVD (English)","2013-09-09","ed2k://|file|en_microsoft_hyper-v_server_2012_r2_x64_dvd_2708236.iso|2010226688|BA115E7F23F42C54F32091BFAEF5668B|/","1EEC2EE8DD77E8EB970B210C9B0E01986D7210DD","1.87GB"
"操作系统","Windows Server 2012 R2","英语","Windows Server 2012 R2 (x64) - DVD (English)","2013-09-09","ed2k://|file|en_windows_server_2012_r2_x64_dvd_2707946.iso|4268605440|5A75F9A12F5493228D916481CD83125E|/","B6F063436056510357CB19CB77DB781ED9C11DF3","3.98GB"
"操作系统","Windows Server 2012 R2","英语","Windows Server 2012 R2 VL (x64) - DVD (English)","2013-10-17","ed2k://|file|en_windows_server_2012_r2_vl_x64_dvd_2979250.iso|4297373696|8FB726F9135AE9BFB22E222D3CFFE0A9|/","6823C34A84D22886BAEA88F60E08B73001C31BC8","4GB"
